SUID,SU_Count,SU_ModCount,AncientCount,SU_Row,SU_Line,SU_RInt,SU_Lint,SU_LU,SU_AgrCond,SU_Vis,SU_Pass,Strategy,SU_Sample,SU_Diag,SU_Frag,SU_Wear,SU_AC,SU_HM,SU_Daub,SU_Lithic,SU_Date,Shape_Length,Shape_Area,Area_ha
40290,16,16,0,5,6,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100318,574.5612292,"18,999.53",1.8999529
40291,6,6,0,5,6,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100318,601.3384868,"21,054.22",2.1054218
40292,1,1,0,5,6,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100318,559.9229014,"17,333.36",1.7333362
40293,8,8,0,5,6,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100318,540.1857706,"16,056.94",1.6056939
40294,11,11,0,5,6,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100318,542.0835131,"16,524.45",1.6524448
40295,4,4,0,5,6,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100318,545.5604821,"17,285.86",1.7285864
40296,9,9,0,7,6,15,15,1,3,5,1,1,0,0,0,0,0,0,0,0,20100318,647.6468253,"23,215.68",2.3215683
40297,10,10,0,6,6,20,20,1,3,5,1,2,0,0,0,0,0,0,0,0,20100318,880.1545087,"44,233.32",4.4233317
40298,10,10,0,5,6,20,20,1,3,5,1,2,0,0,0,0,0,0,0,0,20100318,758.4899677,"32,103.74",3.2103741
40299,19,19,0,5,6,20,20,1,3,5,1,2,0,0,0,0,0,0,0,0,20100318,749.4740551,"31,397.70",3.1397705
40300,14,14,0,5,6,20,20,1,3,5,1,2,0,0,0,0,0,0,0,0,20100318,738.3827253,"30,364.25",3.0364246
40301,44,44,0,6,6,20,20,1,3,5,1,2,0,0,0,0,0,0,0,0,20100318,788.4288639,"37,712.60",3.77126
40302,3,3,0,5,5,15,15,1,3,5,1,1,0,0,0,0,0,0,0,0,20100319,349.6057426,"7,541.40",0.7541405
40303,4,4,0,5,5,15,15,1,3,5,1,1,0,0,0,0,0,0,0,0,20100319,343.6297012,"7,193.92",0.7193917
40304,1,1,0,5,5,15,15,1,3,5,1,1,0,0,0,0,0,0,0,0,20100319,376.58115,"8,849.81",0.8849812
40305,4,2,2,5,5,15,15,1,3,5,1,1,0,0,0,0,0,0,0,0,20100319,384.1634634,"9,163.43",0.9163435
40306,1,1,0,5,5,15,15,1,3,5,1,1,0,0,0,0,0,0,0,0,20100319,400.8071576,"10,006.09",1.0006092
40307,0,0,0,5,5,15,15,1,3,5,1,1,0,0,0,0,0,0,0,0,20100319,404.4614757,"10,197.78",1.0197777
40308,6,6,0,4,5,15,15,1,3,5,1,1,0,0,0,0,0,0,0,0,20100319,293.082946,"4,842.60",0.4842601
40309,1,1,0,5,5,15,15,1,3,5,1,1,0,0,0,0,0,0,0,0,20100319,394.8940494,"9,102.00",0.9101998
40310,2,2,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,428.6514264,"11,618.99",1.1618986
40311,3,1,2,5,5,15,15,1,3,4,1,1,1,0,0,0,0,2,0,0,20100319,439.9716102,"12,046.67",1.2046673
40312,9,0,9,5,5,3,3,1,3,4,1,0,0,0,0,0,0,9,0,0,20100319,73.38947164,332.8172281,0.0332817
40313,11,0,11,5,5,5,5,1,3,4,1,0,1,0,0,0,0,11,0,0,20100319,99.90319548,619.7276616,0.0619728
40314,76,0,76,7,5,5,5,1,3,4,1,0,1,0,0,0,0,76,0,0,20100319,126.6466626,883.6501271,0.088365
40315,20,0,20,5,5,5,5,1,3,4,1,0,1,0,0,0,0,20,0,0,20100319,111.0935944,737.5001481,0.07375
40316,14,0,14,5,5,5,5,1,3,4,1,0,1,0,0,0,0,14,0,0,20100319,97.94535908,596.9013922,0.0596901
40317,16,0,16,5,5,5,5,1,3,4,1,0,1,0,5,0,0,16,0,0,20100319,133.2113781,"1,027.90",0.10279
40318,3,0,3,5,5,5,5,1,3,4,1,0,0,0,5,0,0,3,0,0,20100319,127.1693159,994.8632008,0.0994863
40319,6,0,6,5,5,5,5,1,3,4,1,0,0,0,5,0,0,6,0,0,20100319,152.247051,"1,416.28",0.1416276
40320,20,1,19,5,5,5,5,1,3,4,1,0,0,0,0,0,0,20,0,0,20100319,145.6631817,"1,288.77",0.1288767
40321,11,0,11,5,5,15,15,1,3,4,1,1,1,0,0,0,0,5,0,0,20100319,152.3512588,"1,438.03",0.143803
40322,12,6,6,5,5,15,15,1,3,4,1,1,0,0,0,0,0,3,0,0,20100319,378.4095836,"8,181.14",0.8181141
40323,7,1,6,5,5,15,15,1,3,4,1,1,0,0,0,0,0,1,0,0,20100319,352.4077064,"7,397.88",0.7397885
40324,1,0,1,7,5,15,15,1,3,4,1,1,0,0,0,0,0,1,0,0,20100319,481.8143551,"13,696.73",1.369673
40325,14,0,14,5,5,15,15,1,3,4,1,1,0,0,0,0,0,11,0,0,20100319,269.4709808,"4,460.34",0.4460335
40326,10,10,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,299.8015787,"5,179.14",0.5179143
40327,5,5,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,2,0,0,20100319,341.3120369,"7,036.66",0.7036661
40328,1,1,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,1,0,0,20100319,277.7377436,"4,723.82",0.4723822
40329,1,1,0,5,5,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100319,348.9827202,"6,838.89",0.683889
40330,2,2,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,300.241464,"5,577.45",0.5577453
40331,3,3,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,312.7190141,"6,077.20",0.6077195
40332,0,0,0,6,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,365.6675383,"8,163.51",0.8163511
40333,6,0,6,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,334.623402,"6,903.02",0.690302
40334,12,1,11,5,5,15,15,1,3,4,1,1,1,0,0,0,0,2,0,0,20100319,395.2952992,"9,464.79",0.9464794
40335,2,0,2,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,413.9829676,"10,678.00",1.0678003
40336,35,0,35,5,5,15,15,1,3,5,1,1,1,0,0,0,0,3,0,0,20100319,368.1176431,"8,301.57",0.8301568
40337,11,0,11,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,393.2137729,"9,575.82",0.9575821
40338,1,0,1,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,312.1690977,"5,893.51",0.5893505
40339,2,0,2,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,373.3395016,"8,315.23",0.8315231
40340,0,0,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,360.0791686,"8,069.88",0.8069881
40341,1,0,1,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,334.8836507,"6,837.84",0.6837845
40342,5,0,5,5,5,15,15,1,3,4,1,1,1,0,0,0,0,0,0,0,20100319,403.9091816,"10,147.60",1.0147605
40343,3,0,3,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,431.295881,"11,599.53",1.1599535
40344,6,0,6,5,5,15,15,1,3,4,1,1,0,0,0,0,0,6,0,0,20100319,409.7656392,"10,453.15",1.0453149
40345,1,0,1,5,5,15,15,1,3,4,1,1,0,0,0,0,0,1,0,0,20100319,521.2448803,"16,027.73",1.6027732
40346,2,2,0,5,2,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100319,236.3639621,"2,293.89",0.2293891
40347,1,1,0,5,2,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100319,211.4926018,"2,359.78",0.2359775
40348,0,0,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,428.0086139,"10,318.65",1.0318651
40349,2,2,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,361.5880254,"8,091.74",0.8091741
40350,5,0,5,5,5,15,15,1,3,4,1,1,0,0,0,0,0,5,0,0,20100319,334.9779038,"6,914.54",0.6914539
40351,1,0,1,5,5,15,15,1,3,4,1,1,0,0,0,0,0,1,0,0,20100319,341.2413826,"6,722.87",0.6722873
40352,0,0,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,317.1517238,"5,955.16",0.595516
40353,0,0,0,7,4,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100319,284.2592784,"2,901.76",0.2901763
40354,0,0,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100320,496.5026248,"11,084.33",1.1084332
40355,0,0,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100320,335.2392425,"6,755.44",0.6755442
40356,0,0,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100320,498.9756118,"14,402.66",1.4402664
40357,1,1,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100320,383.0171198,"8,732.36",0.8732361
40358,0,0,0,7,4,20,20,1,3,4,1,1,0,0,0,0,0,0,0,0,20100320,374.2344029,"5,388.91",0.5388913
40359,0,0,0,5,5,20,20,1,3,1,1,2,0,0,0,0,0,0,0,0,20100320,456.6744475,"12,951.97",1.295197
40360,2,2,0,5,5,20,20,1,3,1,1,2,0,0,0,0,0,0,0,0,20100320,412.558295,"10,204.43",1.0204428
40361,2,2,0,5,5,20,20,1,3,1,1,2,0,0,0,0,0,0,0,0,20100320,421.9238637,"10,661.45",1.0661453
40362,3,3,0,5,5,20,20,1,3,1,1,2,0,0,0,0,0,0,0,0,20100320,551.4193334,"16,670.73",1.6670727
40363,0,0,0,5,4,20,20,1,3,1,1,2,0,0,0,0,0,0,0,0,20100320,351.9284797,"3,461.09",0.3461094
40364,13,13,0,5,5,20,20,1,3,1,1,2,0,0,0,0,0,0,0,0,20100320,432.0506094,"10,889.10",1.0889099
40365,5,5,0,5,5,20,20,1,3,1,1,2,0,0,0,0,0,0,0,0,20100320,506.3369687,"16,044.66",1.6044661
40366,3,3,0,3,5,20,20,1,3,1,1,2,0,0,0,0,0,0,0,0,20100320,428.1937062,"11,268.77",1.1268771
40367,0,0,0,5,4,20,20,1,3,1,1,2,0,0,0,0,0,0,0,0,20100320,281.3629713,"4,827.06",0.4827061
40368,0,0,0,5,3,20,20,1,3,1,1,2,0,0,0,0,0,0,0,0,20100320,383.9985564,"4,749.63",0.4749627
40369,18,18,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100320,378.5575383,"8,827.76",0.8827763
40370,2,2,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100320,360.9909552,"8,119.12",0.811912
40371,1,1,0,3,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100320,324.7254045,"5,718.10",0.5718102
40372,4,4,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100320,402.7739326,"9,852.82",0.9852825
40373,0,0,0,4,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100320,356.9917574,"7,895.31",0.7895306
40374,1,1,0,7,5,20,20,1,3,2,1,2,0,0,0,0,0,0,0,0,20100320,489.608464,"14,068.81",1.4068812
40375,0,0,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,387.6755176,"8,880.17",0.8880172
40376,0,0,0,5,2,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,229.8386664,"2,287.12",0.2287119
40377,8,8,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,369.1445601,"8,234.16",0.8234156
40378,6,6,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,388.4542536,"8,988.72",0.8988716
40379,14,11,3,5,5,20,20,1,3,4,1,2,0,0,0,0,0,3,0,0,20100320,381.2909974,"8,884.47",0.8884474
40380,7,7,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,372.3101241,"8,589.92",0.8589921
40381,12,12,0,4,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,353.0117424,"7,765.55",0.7765546
40382,5,5,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,419.6724898,"10,642.24",1.0642242
40383,9,9,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,396.8672747,"9,532.88",0.9532882
40384,0,0,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,310.9035068,"3,748.88",0.3748884
40385,1,1,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,571.4676389,"19,970.17",1.9970165
40386,6,6,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,574.8899551,"19,715.20",1.9715202
40387,1,1,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,582.7987704,"19,854.17",1.9854167
40388,6,6,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,566.3697374,"18,892.38",1.8892379
40389,8,8,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,528.4025824,"16,701.99",1.6701987
40390,20,20,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,472.7855457,"12,425.87",1.2425869
40391,4,4,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,459.9796163,"10,947.97",1.094797
40392,15,15,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,453.0631011,"12,692.02",1.2692016
40393,11,11,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,544.1477014,"15,670.46",1.5670462
40394,1,1,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,470.6134269,"13,757.42",1.3757415
40395,3,3,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,498.2313278,"15,488.84",1.5488836
40396,4,4,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,518.0577039,"16,691.36",1.6691365
40397,0,0,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,600.6292962,"22,770.90",2.2770896
40398,0,0,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,561.4813067,"19,313.63",1.9313632
40399,5,5,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,501.7258407,"15,387.36",1.5387356
40400,0,0,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,508.1555166,"15,878.95",1.5878955
40401,4,4,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,496.3224297,"14,550.73",1.4550735
40402,5,5,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,490.400804,"14,711.42",1.4711416
40403,9,9,0,6,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,463.7084702,"13,097.15",1.3097153
40404,15,15,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,448.520411,"12,330.06",1.2330058
40405,14,14,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,452.0876206,"12,527.07",1.2527066
40406,11,11,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,525.3096862,"17,165.21",1.7165213
40407,4,4,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,486.9879699,"14,661.55",1.4661547
40408,1,1,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,479.8018193,"14,196.20",1.4196198
40409,0,0,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,447.7788812,"12,198.36",1.2198359
40410,0,0,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,477.6546074,"13,746.94",1.3746936
40411,2,2,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,451.7612893,"12,357.73",1.235773
40412,9,9,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,504.6279211,"15,568.92",1.5568916
40413,6,6,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,484.8963894,"14,624.76",1.4624763
40414,2,2,0,4,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,560.4981834,"12,063.06",1.2063057
40415,43,43,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,462.7880297,"12,627.11",1.2627107
40416,14,14,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,461.84826,"12,896.20",1.28962
40417,5,5,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,436.0169541,"11,371.46",1.1371461
40418,2,2,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,450.3279513,"12,321.74",1.2321742
40419,0,0,0,4,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,429.5286229,"11,124.69",1.112469
40420,0,0,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,410.401173,"10,304.15",1.0304147
40421,0,0,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,468.3142468,"13,308.64",1.3308635
40422,2,2,0,5,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,443.9846116,"11,840.30",1.1840303
40423,7,7,0,7,5,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100320,524.3748971,"15,557.54",1.5557536
40424,1,1,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,495.4331956,"14,975.40",1.4975401
40425,8,8,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,470.7642562,"13,694.26",1.3694263
40426,16,16,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,480.5539536,"14,290.01",1.4290011
40427,15,15,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,504.7556696,"15,692.67",1.569267
40428,18,18,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,486.9120284,"14,695.35",1.4695349
40429,19,19,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,497.3075871,"15,207.79",1.5207787
40430,11,11,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,525.4199508,"17,129.71",1.7129711
40431,12,12,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,495.5207779,"14,473.23",1.447323
40432,9,9,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,453.4085226,"11,474.06",1.1474062
40433,3,3,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,537.8718723,"16,786.32",1.6786318
40434,4,4,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,551.562477,"18,425.50",1.84255
40435,4,4,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,561.3584385,"19,093.65",1.9093653
40436,3,3,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,570.7958807,"19,987.94",1.9987943
40437,4,3,1,5,6,20,20,1,3,4,1,2,1,0,0,0,0,0,0,0,20100321,578.7443935,"20,498.12",2.0498118
40438,4,4,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,576.2232169,"20,264.84",2.026484
40439,5,5,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,571.8162859,"20,244.21",2.0244207
40440,7,7,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,484.6675504,"14,068.58",1.4068582
40441,3,3,0,3,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,408.2734849,"9,637.69",0.9637687
40442,7,7,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,571.5255456,"19,368.05",1.9368052
40443,10,10,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,515.3260989,"16,537.86",1.6537862
40444,13,13,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,496.626954,"15,289.89",1.5289892
40445,9,9,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,486.0372232,"14,548.99",1.4548993
40446,4,4,0,4,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,489.3310908,"14,596.48",1.4596484
40447,14,14,0,3,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,370.1705659,"6,088.73",0.6088731
40448,14,14,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,528.7761565,"17,389.13",1.7389128
40449,1,1,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,493.5746648,"15,080.92",1.5080923
40450,9,9,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,485.1478174,"14,613.52",1.4613523
40451,18,18,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,501.0021844,"15,663.52",1.5663525
40452,23,22,1,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,511.4112347,"16,337.93",1.6337932
40453,2,2,0,5,6,20,20,1,1,5,1,2,0,0,0,0,0,0,0,0,20100321,501.1517684,"15,688.85",1.5688847
40454,19,19,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,485.8566236,"14,748.47",1.4748468
40455,19,19,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,458.5629729,"13,130.76",1.3130759
40456,19,18,1,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,472.2176623,"13,933.04",1.3933038
40457,21,19,2,5,6,20,20,1,3,4,1,2,1,1,0,0,0,0,0,0,20100321,487.1861033,"14,830.88",1.4830881
40458,15,11,4,5,6,20,20,1,3,4,1,2,0,0,0,0,0,2,0,0,20100321,525.3809922,"17,163.66",1.7163663
40459,12,12,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,500.9026889,"15,673.78",1.5673782
40460,15,14,1,5,6,20,20,1,3,4,1,2,0,0,0,0,7,0,0,0,20100321,478.7288863,"14,307.90",1.4307898
40461,10,10,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,474.1308573,"14,029.16",1.4029162
40462,1,1,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,447.4508406,"12,488.09",1.2488092
40463,3,3,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,498.6067801,"15,160.08",1.5160079
40464,19,17,2,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,536.2163639,"17,822.90",1.7822896
40465,24,24,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,529.4482757,"17,439.57",1.7439569
40466,32,31,1,5,6,20,20,1,3,4,1,2,0,0,0,0,3,0,0,0,20100321,533.3414581,"17,686.65",1.768665
40467,21,21,0,6,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,570.6343302,"20,318.42",2.0318415
40468,9,7,2,5,6,20,20,1,3,4,1,2,0,0,0,0,1,0,0,0,20100321,547.8303007,"18,630.94",1.8630943
40469,12,10,2,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,532.6293045,"17,440.11",1.7440113
40470,57,52,5,5,6,20,20,1,3,4,1,2,1,1,0,0,0,0,0,0,20100321,502.5252269,"15,558.26",1.5558265
40471,19,19,0,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,530.3735458,"17,518.81",1.7518808
40472,16,14,2,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,524.4887292,"17,178.82",1.7178819
40473,28,25,3,5,6,20,20,1,3,4,1,2,0,2,0,0,0,0,0,0,20100321,472.7124622,"13,877.24",1.3877244
40474,29,25,4,5,6,20,20,1,3,4,1,2,0,0,0,0,4,0,0,0,20100321,466.8275487,"13,504.04",1.3504037
40475,28,16,12,5,6,20,20,1,3,4,1,2,0,0,0,0,7,0,0,0,20100321,428.1434412,"11,430.65",1.1430646
40476,44,24,20,5,6,20,20,1,3,4,1,2,0,0,0,0,15,0,0,0,20100321,526.0852662,"16,276.08",1.6276079
40477,24,19,5,5,6,20,20,1,3,4,1,2,0,0,0,0,3,0,0,0,20100321,398.8733769,"9,870.84",0.9870836
40478,47,28,19,5,6,20,20,1,3,4,1,2,0,1,0,0,3,0,0,0,20100321,472.9586585,"13,151.31",1.3151307
40479,34,7,27,5,6,20,20,1,3,4,1,2,0,0,0,0,3,0,0,0,20100321,363.0535145,"8,222.37",0.8222374
40480,23,0,23,5,6,20,20,1,3,4,1,2,0,0,0,0,3,0,0,0,20100321,434.5974984,"11,629.86",1.1629856
40481,13,11,2,5,6,20,20,1,3,4,1,2,0,0,0,0,5,0,0,0,20100321,437.4865674,"11,615.34",1.1615338
40482,19,15,4,5,6,20,20,1,3,4,1,2,0,0,0,0,0,0,0,0,20100321,389.8131933,"9,414.29",0.9414293
40483,13,12,1,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100322,386.5697628,"9,006.63",0.9006625
40484,8,6,2,5,5,15,15,1,3,4,1,1,1,0,0,0,0,0,0,0,20100322,333.1804096,"6,933.54",0.6933538
40485,10,8,2,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100322,338.1113506,"7,132.04",0.7132043
40486,13,11,2,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100322,328.847687,"6,755.31",0.6755305
40487,18,15,3,5,5,15,15,1,3,4,1,1,0,0,0,0,1,0,0,0,20100322,364.465685,"8,249.95",0.8249952
40488,15,10,5,5,5,15,15,1,3,4,1,1,0,0,0,0,3,0,0,0,20100322,341.6159023,"7,289.81",0.7289811
40489,14,6,8,5,5,15,15,1,3,4,1,1,0,0,0,0,8,0,0,0,20100322,329.5682134,"6,781.45",0.6781449
40490,19,7,12,5,5,15,15,1,3,4,1,1,0,0,0,0,1,0,0,0,20100322,320.2275549,"6,397.05",0.6397052
40491,10,0,10,5,5,15,15,1,3,4,1,1,1,0,0,0,5,0,0,0,20100322,336.9898155,"7,082.02",0.7082016
40492,12,6,6,5,5,15,15,1,3,4,1,1,0,0,0,0,3,0,0,0,20100322,314.631453,"6,182.19",0.618219
40493,7,4,3,5,5,15,15,1,3,4,1,1,0,0,0,0,1,0,0,0,20100322,316.4998608,"6,257.42",0.6257417
40494,9,5,4,5,5,15,15,1,3,4,1,1,0,0,0,0,1,0,0,0,20100322,327.4102563,"6,692.50",0.6692498
40495,9,2,7,5,5,15,15,1,2,4,1,1,0,0,0,0,2,0,0,0,20100322,303.9404765,"5,763.86",0.5763862
40496,7,5,2,6,5,15,15,1,2,4,1,1,0,0,0,0,0,0,0,0,20100322,406.9713987,"9,932.33",0.9932334
40497,1,1,0,7,5,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100322,458.7392522,"13,026.33",1.3026328
40498,0,0,0,7,5,15,15,1,3,2,1,1,0,0,0,0,0,0,0,0,20100322,485.6626166,"14,016.75",1.4016753
40499,1,1,0,5,5,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100322,392.3931261,"9,603.94",0.9603943
